A11CF8,17-01609,DH8C,10,De Havilland Canada C-147A
A60BA5,17-01610,DH8C,10,De Havilland Canada C-147A
AE2211,84-0048,DH8A,10,De Havilland Canada E-9A Widget
AE27A6,84-0047,DH8A,10,De Havilland Canada E-9A Widget
