33FDB3,MM62281,AT76,10,ATR P-72A
33FDD0,MM62298,AT76,10,ATR P-72A
33FDDD,MM62280,AT76,10,ATR P-72A
33FDDE,MM62279,AT76,10,ATR P-72A
