ADFF00,96-00112,B190,10,Beech C-12J Huron
AE04EF,86-00079,B190,10,Beech C-12J Huron
AE08F1,86-0083,B190,10,Beech C-12J Huron
AE0943,86-0080,B190,10,Beechcraft C-12J Huron
