4A821F,100003,SF34,10,Saab S 100D Argus
4A8220,100004,SF34,10,Saab S 100D Argus
48D962,3402,SF34,10,Saab 340 AEW
881B81,70201,SF34,10,Saab S 100B Argus
881B82,70203,SF34,10,Saab S 100B Argus
